,rating,sentiment,review,rating std,sentiment std,mae,spearman,sympathy,unsympathy,count
18,10.0,0.6905249357223511,고오급 드립의 향연 속에서의 배우들의 편안한 연기에 매료되어 빵 터지기도 했다가 간 쫄리기도 했다가 관중을 들었다 놨다 아주 미친 영화 ,2.181742422927143,0.2619462379540186,2.6639754831790925,0.21362359738714962,1880.0,188.0,18.0
19,10.0,0.4336199164390564,오랜만에 만나는 웰메이드 영화. ,0.7999999999999999,0.23656810001503067,6.546139931678772,0.7071067811865475,1265.0,175.0,19.0
20,10.0,0.9890800714492798,아침부터 엄청 웃었음ㅋㅋ 올해 본 영화중에 젤 재밌고~~ 이야기가 깊어요~~~ 이게 영화지!!! ,4.242640687119285,0.29090393342009496,2.861848254998525,0.8660254037844387,1228.0,196.0,20.0
21,10.0,0.5598980188369751,인간관계의 모든것...진짜 너무 적나라하다ㅜ ,3.897114317029974,0.26880555195845984,3.742491438984871,0.2581988897471611,1019.0,72.0,21.0
22,10.0,0.8097953200340271,별 10개줘도 아깝지 않음 이서진 오랜만에 영화 굳이엇음 ,2.537022821734332,0.33324041823209843,3.5990956754100565,0.20200374084465342,1132.0,199.0,22.0
23,10.0,0.3443388044834137,갑자기  아이폰 사파리 검색기록을 지워야겠다는 생각이 문득 들었다. ,3.4480268109295333,0.2566633977970472,2.1040213108062744,0.9411239481143202,1069.0,199.0,23.0
25,1.0,0.8440505862236023,"웃긴장면이 있는거지, 웃기거나 재밌는 영화는 아닌듯 ",3.6514837167011076,0.2315589033505526,4.388920187950134,-0.27322953332351235,1285.0,473.0,25.0
26,4.0,0.6578395366668701,내 웃음 포인트가 남들과 다른가? 코미디 영화를 보고 싶었는데 오히려 이 영화 보고 나니 기분이 다운됨. 중간 중간 웃기는부분은 있지만 전체적으로 심각한 상황이라 웃음이 안 나옴. ,3.402409277098934,0.3298441123020165,2.629040444890658,0.5862205561095952,1207.0,396.0,26.0
28,1.0,0.4594452381134033,2시간 동안 가정이 파탄나는 꼴만 봤음 참 찝찝하고 불편하고 기분 안좋았던 영화 ,4.0276819911981905,0.14726329406555266,6.243253807226817,-0.5,1193.0,463.0,28.0
29,10.0,0.525872528553009,사람들은 세가지삶을 가지고있다 ,1.857417562100671,0.2794274580950098,2.953975945711136,0.43926163552050174,713.0,78.0,29.0
30,2.0,0.5078237652778625,여자친구랑 보지마세요 ,3.197221015541813,0.3215437614156927,3.381096442540487,0.48571428571428577,869.0,318.0,30.0
31,1.0,0.710965633392334,이 영화보면 혼자 살고 싶어짐 ^^ ,3.97994974842648,0.3292294276837566,2.668791400194168,0.504750155739771,654.0,109.0,31.0
32,8.0,0.5736562013626099,"'재미있으면 공감,재미없으면 비공감'이런거 안따지고   강추!  유해진너무웃김ㅋㅋㅋㅋ ",1.6414763002993507,0.27824816956502585,3.837985167900721,0.12556744161957548,725.0,180.0,32.0
33,1.0,0.24997273087501526,남자들의 우정이란게 이런건지 수준낮은 영화 ,3.0521395046025592,0.2864615744378209,2.3336933811505634,0.47202001367444407,1073.0,547.0,33.0
34,1.0,0.031052350997924805,왜난재미없지? 내가이상한가 ,4.0276819911981905,0.3769177172914715,0.982310434182485,1.0,804.0,432.0,34.0
36,2.0,0.4673379063606262,아저씨들이 좋아할 것 같은 영화.. ,3.9191835884530852,0.24059685626946806,2.06320561170578,0.8660254037844386,511.0,199.0,36.0
37,1.0,0.412729412317276,"어디서 웃어야할지,  이게 웃으라고 넣은 내용인지 이상한것들이 많았다. 보던중 뛰쳐나올꺼 꾹 참고봤다 그만큼 불편했다 ",3.6,0.24857556128042851,1.9634132862091065,0.7071067811865475,470.0,204.0,37.0
38,1.0,0.00031515955924987793,"쓰레기.. 그래서 결말이 뭔지 모르겠음. 특히 마지막 자막이 진짜 너무 구리고 최악임. 누구에게나 비밀은 있다. 그래서 뭐 어쩌라고? 비밀이 비밀로 지켜졌을 때 평화롭다, 모르는 게 약이다 이건가? 어디 불륜을 비밀이란 단어에 갖다붙여? 역대급 최악 ",3.0572763655760995,0.32715489382609547,3.947482534817287,0.5122717640554155,386.0,126.0,38.0
39,10.0,0.8891829252243042,"판타지는 잠시 접어두고 인간의 이면과 본성을 위트있게 드러낸 영화. 관계에 대해 생각할거리를 많이 던져줍니다. 명대사도 아주 많아요. 올해 처음으로 만족스러웠던 한국영화, 한번 더 보러가려고요. 배우들의 연기력이야 뭐 말할것도 없이 몰입도도 짱 ",3.4712514712794156,0.335697474234405,1.8568212540306954,0.6708203932499369,309.0,80.0,39.0
41,1.0,0.0010568499565124512,재미도 없고 감동도 없고 시대만 역행하는 영화인것같네요개그 소재이면 안되는 것들이 너무 많이 희화화돼서 불쾌합니다 ,4.242640687119285,0.4434579595103981,0.7491701046625773,0.8660254037844387,448.0,244.0,41.0
42,1.0,0.17687276005744934,분명히 웃기고 개그적인요소들이있으나 다루는내용이불편하고 마냥웃기지많은않음 그리고 결론적으로 영화에서 무슨메세지를전하는건지모르겠음 커플들여럿싸울듯 그리고 안드로이드폰 아이폰비교할때라던지 빅스비라던지 저게 여기서왜나오지?싶은내용이있었음 ,3.897114317029974,0.3368622288416517,4.479630991816521,0.7745966692414834,300.0,105.0,42.0
43,1.0,0.5460970997810364,이 영화의 내용이 재미있다고 생각하나요?요즘 안그래도 남녀불신이 심각한데 관람 중간 더럽다는 생각에 보다가 나왔네요 ,3.6996621467371855,0.20366249985366142,1.7298594415187836,0.9486832980505139,479.0,285.0,43.0
44,1.0,0.3415972590446472,"보는내내 불편,,, 뭐가 재밌는지 1도 모르겠다 믿거,,, ",3.8119040183218096,0.21921566099127687,2.19541597366333,0.7092081432669753,365.0,178.0,44.0
45,10.0,0.37226951122283936,남일 아니면 웃기다. 영화의 끝에 오는 웃을수 없는 기분은 내 일이라면 나도 웃지 못하기 때문이겠지 ,2.6928981934473697,0.189676142495674,4.54413704645066,0.16803256509006204,220.0,52.0,45.0
46,1.0,8.883721420716029e-07,최악 대사도 저렴함불륜 성희롱 외모비하 동성애비하 최악인것들은 다 갖춤 아직도 시대의 흐름을 못읽는 최악의 영화 ,4.242640687119285,0.460315537405326,0.49231682133449794,0.8660254037844387,600.0,434.0,46.0
47,2.0,0.302871972322464,이거 보지말고 보헤미안 봐라 아씨...훨씬  돈값한다 ,3.7712361663282534,0.23379903951654857,2.5839573740959167,0.8660254037844387,420.0,269.0,47.0
48,1.0,0.028860032558441162,별한개도 아까워요. 보고나면 기분나빠 ,3.1994822066285264,0.37024639682575555,1.9406558229373052,0.21182963643408084,327.0,183.0,48.0
50,1.0,0.9026108980178833,엥 관람객평점 왤케 높음...? 영화에서 환멸느끼고 평점으로 세상 환멸을 또 느끼네 평점은 왜 0점 줄 수 없는 건가요 ,2.8674417556808756,0.10847098735365479,4.090369701385498,-1.0,267.0,143.0,50.0
51,10.0,0.9605112671852112,기발하고 신나게 웃을 수 있고 매우 재밌다! ,2.49855464062407,0.3018052857743038,2.142951721073808,0.5984398999104077,228.0,109.0,51.0
52,4.0,0.2127428650856018,비밀도 정도껏이지. 배우자 생각해서 저질러선 안 될 짓을 해놓고 사람은 누구에게나 비밀이 있다 이런 식으로 교훈 주려고 하면... 이게 참... ,1.577908716741037,0.27826953723335957,2.7750905397392454,0.5184614295658755,123.0,12.0,52.0
53,4.0,0.3869960606098175,불쾌함이란 덩어리를 웃음이라는 포장지로 덮은 영화 ,2.166535841157586,0.29601667115262303,2.285512685775757,0.7041868508280462,137.0,29.0,53.0
54,1.0,0.08063885569572449,기분 나쁘고 더러운영화 도대체 뭘 말하고싶으셨던건지 역겹다그리고 난19금도영화인줄알았다 보는내내역겨움뿐 내돈주고 봐서  땅치고 후회중이다. ,3.299831645537222,0.29077163110315607,1.8567510743935902,0.898645105261295,171.0,79.0,54.0
55,1.0,0.031807124614715576,이런 영화는 별 한개도 아깝네요 ,4.06578556307363,0.3512431095660561,2.211700141429901,0.7977240352174657,160.0,69.0,55.0
56,1.0,0.30101245641708374,시대 흐름 존나 못읽죠~ ,3.730732816343027,0.31188150827814304,2.02390147958483,0.6236413804652251,158.0,68.0,56.0
57,10.0,0.3722034692764282,정말 모르는게 약일수도.... ,3.4641016151377544,0.22268120818025522,3.340034604072571,0.7745966692414834,95.0,8.0,57.0
58,4.0,0.033407121896743774,평점이 왜이리 높은걸까... 배우들의 연기력으로 그나마 살린 영화인듯.. 불편한장면 뿐아니라 스토리 별로 그닥.. 비추 ,3.481730744843983,0.36025344988522046,1.7472534349986486,0.7572401854185358,120.0,33.0,58.0
59,2.0,0.4189039468765259,이렇게 한심한 영화는 첨이다ㅉㅉ ,3.5628468323828364,0.28617946412694234,3.6769261019570485,0.3861507814772657,126.0,40.0,59.0
60,1.0,0.4980478584766388,보고나서 이거 보자해서 미안하다했어요....다음 영화는 신중하게 골라야지! ,3.381279195543403,0.32754274349633355,1.6246176874133902,0.6992902496117556,157.0,73.0,60.0
61,8.0,0.613313615322113,눈치 싸움 영화라고 해도 과언이 아님 ㅋㅋ 스릴감 좋으네요 ㅋㅋ 그냥 볼만합니다. 한번 씩은 보세요 ,3.3291223401304366,0.32467300680904804,2.9745925994645708,0.47598611745131597,162.0,78.0,61.0
62,10.0,0.9845830202102661,재밌게보았습니다ㅋㅋ ,2.663127795856682,0.26503405349559467,3.927897894823993,0.09588246677378937,168.0,89.0,62.0
63,2.0,0.4753507077693939,노잼ㅋㅋ댓글 알바들 진짜 그러지좀맙시다 ㅋㅋ ,3.521363372331802,0.25021309448231305,1.6268159866333007,0.8944271909999159,162.0,84.0,63.0
64,1.0,0.5201601386070251,ㅎㄴ감성의 범벅 ㅗㅇㅇㅗ ,3.989782869648269,0.288833905860336,1.6145762545721871,0.8366600265340757,126.0,50.0,64.0
65,9.0,0.3380588889122009,방금 보고 나왔는데  모닝 폭소 오지게 하다 나왓음ㅋㅋ간만에  완벽 그 자체 코미디 ㅋㅋㅋ ,0.41573970964154905,0.3058106188637066,4.632689442899492,0.4140393356054125,171.0,96.0,65.0
66,1.0,0.0014809370040893555,최악이다 쓰레기영화 보는사람 믿고 거른다 ,4.5,0.354320794834253,5.538154318928719,0.0,118.0,44.0,66.0
67,2.0,0.39480990171432495,이거 손인분기점 이미 달성했을 듯... 제작비 1억 들었을 듯 ㅋ 3일 촬영에 ㅋㅋ ,3.7712361663282534,0.1265363158145743,2.9587641954421997,0.8660254037844387,100.0,28.0,67.0
68,1.0,0.1347583830356598,이게 뭐가 신선한다는거지?불륜소재..유치함 이런 영화가 월메이드?보헤미안 랩소디를 한번 더 보겠응 ,3.281780477498925,0.2707294184415743,3.1282594768624556,0.47387910220727386,100.0,29.0,68.0
69,1.0,0.9488168954849243,내가 뭘 본건가...평이 너무 좋은 게 이해가 안되네요여지껏 본 영화중에 제일 정색하고 봤습니다연기 잘하시는 배우들이라 믿고 봤는데 와.. ,4.242640687119285,0.3458651361544924,2.799471080303192,0.4564354645876384,96.0,26.0,69.0
70,1.0,0.37687504291534424,중간중간에 불편했어요 ,3.6,0.22092140286777534,1.3875318050384522,0.7071067811865475,100.0,31.0,70.0
71,4.0,0.0029971301555633545,난 별로 재미없던데...ㅎ ,2.33238075793812,0.38975576169208953,1.1426973938941956,0.22360679774997896,103.0,35.0,71.0
72,1.0,0.07084602117538452,돈주고 여혐과 동성애 혐오봄 ㅅㅂ ,4.14996653266291,0.2912010746643788,1.8142657081286113,0.7534725711319479,115.0,47.0,72.0
73,1.0,0.20834040641784668,4-50대 아재들이나 좋아할듯 ,3.531603350069515,0.44257305329509405,1.5834451615810394,0.8116794499134278,96.0,29.0,73.0
74,2.0,0.20905852317810059,진심 평점에 속지마라. 웃음 포인트는 분명 있다. 하지만 영화가 주는 메시지가 없을 뿐더러 있다고 해도 저질이다. 특히 결말은 욕이 나올 정도로 성의가 없었다. ,3.5089172119045497,0.3708901964936017,1.9593059830367565,0.7271083434471062,83.0,17.0,74.0
75,1.0,0.7634640336036682,재밌는 포인트를 잘 모르겠어요ㅠ ,0.4714045207910317,0.19407384691059354,4.967589696248372,0.8660254037844387,97.0,31.0,75.0
76,1.0,0.009521067142486572,ㄱㅐ쓰레기같은 영화; 돈 날리지마세요 ,4.319638848143829,0.32836708393764635,2.35841891640111,0.6760766131799533,119.0,53.0,76.0
77,1.0,0.17811891436576843,소재는 신선했으나 우리나라의 선비 문화는역시... ,4.282040702302734,0.3121211585246357,2.777576151647066,0.5086687949329152,192.0,126.0,77.0
78,1.0,0.39892515540122986,"처녀 강조, 가슴부터 시작해서 서로 품평질에 불륜은 당연한 것이라 말하는 비혼 조장 영화. 성별에 따라 영화 후기가 아주 극과 극이네요. 이게 현실인가봅니다 ",2.819683897877671,0.33933598920637015,3.7726829912927418,0.13693063937629152,82.0,19.0,78.0
79,1.0,0.022723615169525146,별 한개도 아까움 불쾌한 영화 절대 보지 마세요 ,3.5557109169433234,0.32372277863457377,2.617158780174871,0.5020790110464023,87.0,25.0,79.0
80,1.0,0.3078972101211548,어떤 맥락에서 웃어야 할지 모르겠다. 혐오를 개그로  가장시킨  보기 불편하고 찝찝한 영화.. ,4.409081537009721,0.3961491536944714,0.9121546745300293,0.8660254037844386,73.0,12.0,80.0
81,2.0,0.6704000234603882,평점 보고 봤다가 완전 낚였다 최고로 살면서 처음으로 평점 준다 0 점 ,3.9227229193559947,0.36274249625431665,1.8974795511790685,0.8981774262781438,94.0,33.0,81.0
82,1.0,0.11612701416015625,블랙코미디가 아니라 그냥 블랙에 가까워요. 혐오가 가득 담긴 영화 ,3.3541019662496847,0.3232540248192063,3.318440854549408,0.6546536707079772,76.0,16.0,82.0
83,1.0,0.6668133735656738,대사 너무 빻았어요... ,3.831777760852166,0.2562697316469546,3.5097856089986603,0.3465191062718643,80.0,20.0,83.0
84,2.0,0.5856778025627136,보고 남편이랑 싸웟음... ,2.802528620133373,0.25572994153787204,2.3179193288087845,0.5154530027853772,87.0,27.0,84.0
85,2.0,0.02816411852836609,뻔한 이야기 뻔한 전개.... ,3.0681321521484524,0.31719758634951684,2.612044095993042,0.5338750407858883,92.0,32.0,85.0
86,2.0,0.21209868788719177,눈치빠른사람은 보지마셈 스포당하고 본기분임 뻔할거같아서 안볼라다 걍기대안하고 보자했는데 이왕 뻔할거면 궁금한장면을 보여주지 정작 불필요한 안궁금한 장면만 잔뜩 보여줌 축구보는데 해설 더럽게 못하는느낌그냥 가볍게 볼정도지 이난리칠 영화는아닌거같은데; ,2.962348764761103,0.2921637723802454,3.3770436389105662,0.07207499701564472,100.0,42.0,86.0
87,10.0,0.8537837266921997,와... 개 재밌네ㅋㅋㅋ 또 봐야지~ 핵꿀잼!!!! 드뎌 한국영화 하나 터졌다.... ,4.409081537009721,0.2753505232411074,3.0515097618103026,0.0,173.0,115.0,87.0
88,1.0,0.5116895437240601,보는내내 불쾌하다 사랑과전쟁2 보는느낌 ,4.232067509877798,0.3011226552590932,3.5564283675381114,0.5402904301136,71.0,14.0,88.0
89,1.0,0.8084077835083008,알바들 왜케 풀었냐 ! 정말 ,4.3887568016817715,0.27035878635541183,3.2142799169786516,0.3522237495401484,94.0,37.0,89.0
90,1.0,0.3640080690383911,나만 그렇게생각해..? ,4.06201920231798,0.39381946147949926,1.6710085719823837,0.7378647873726218,70.0,17.0,90.0
91,2.0,0.014429181814193726,진짜재미없음 기대하면안됨 ,3.1399641717701177,0.389392643495691,2.069147549569607,0.7487614092500255,69.0,17.0,91.0
92,1.0,0.21682405471801758,별하나도 아까움/ 알바 쓰나 왜 평점이 좋지.ㅋㅋㅋㅋ 이해 1도 안됨 남의 가정사 파탄나는걸 내가 왜 보고있나. 결국은 다 허상이였다는 어이없는결론 시간낭비 ,3.063944369932459,0.2971457921571333,1.2317818743841988,0.6573757351339166,64.0,13.0,92.0
93,1.0,0.49548783898353577,정신병 걸릴거 같은 영화였음 ,3.6817870057290873,0.28189070126774113,1.9016567667325337,0.5,86.0,35.0,93.0
94,2.0,0.05533576011657715,비밀스러운 삶은 덮는게 낫다? 하고 싶은 이야기가 뭔지? ,2.878491668515698,0.36274958543780117,2.95890383209501,0.48650622985560193,56.0,6.0,94.0
95,2.0,0.5013748407363892,다 좋은데 이태리 영화 리메이크 한거 숨기고 제발 한국 영화인척 하지마라 프랑스등 6개국에서 리메이크 하고 연극으로도 만들어질 만큼 원작이 탄탄한 덕을 본 영화를 와 창작 영화인척 하는거야?? ,3.6636506383660548,0.2668619398425065,3.027100284576416,0.4119752687584326,60.0,11.0,95.0
98,2.0,0.12482941150665283,유해진 배우 연기가 리얼해서 웃기기는 했지만 기분좋은 웃음이 아니고 캐릭터 들의 불륜에 거짓말에 겉과속이 다른 위선들을 덮어버리는 설정이 재미있게 보이지도 않고 감동따위는 1도없다. ,1.674456626507446,0.3040961501178107,1.745208892328986,0.6761422786813768,84.0,40.0,98.0
99,1.0,0.07878300547599792,왜 0점은 줄 수 없지.. 옛날 구식 혐오 발언들로 넘쳐나는 개그들.. 끔찍합니다. 도망쳐요.. ,4.5,0.3376270514795433,1.6818728943665822,0.8783100656536799,53.0,10.0,99.0
100,1.0,0.17610573768615723,소재자체는 신선했지만 (이탈리아 원작?) 메시지를 전달하기까지의 과정이 저급한. ,3.6,0.2531717762214213,2.4965194940567015,0.7071067811865475,49.0,7.0,100.0
101,1.0,0.36311838030815125,이게 재밌음 ? 비현실적이고 오글거리고.. ㅆ노잼..줄거리 진심 말이 되냐 ㅋㅋㅋ ,3.686388780792812,0.33684894563410617,2.3613914632968767,0.654443098766611,57.0,15.0,101.0
102,10.0,0.5032346248626709,끝나고 박수치고싶었음 마무리까지 완벽함 정말로 ,2.5680812530591877,0.24581880395493694,5.215132409876043,0.8318093974067561,141.0,99.0,102.0
103,1.0,0.592157244682312,평점이 왜 이렇게 높은 걸까... 도저히 웃을 수 없는 장면에서 웃는 사람들을 보며 씁쓸한 기분이 들었다. ,2.7,0.2256321308714716,2.4940941274166106,0.2901294265928297,52.0,11.0,103.0
104,1.0,0.48397737741470337,모든 사람을 싸잡아서 비밀행동이 있다고 말하는건 좀 아닌듯 ,3.9762751274137065,0.23454306161461255,3.1347702654699483,0.2882773218342731,57.0,16.0,104.0
105,1.0,0.8704710006713867,"아싸라서 전화올 사람이 없는 사람입니다공감을 하고 싶어도 공감을 못하겠네요!기부니가 무척 불쾌한 영화인걸요,,,! ",3.1102201510110343,0.2143909529952207,5.447425050394876,-0.5345224838248488,67.0,26.0,105.0
106,8.0,0.2506359815597534,가볍게 즐길 수만은 없었던 블랙코미디 ,1.6990219149415124,0.28127480522357134,2.8737764648701014,0.44052336138041925,44.0,4.0,106.0
107,2.0,0.1115202009677887,평점알바 대박.. 알바도 작작해.. ,2.44532039551767,0.2865721110127568,1.5782536268234253,0.47998671335446025,49.0,9.0,107.0
108,1.0,2.4555061827413738e-05,창궐 피하려다...똥밟았다 2시간동안 말장난 가정파탄 말싸움뿐 교훈도없고 재미도없고 감동도없다.돈주고 보지말고 짤로보세요 시간아깝네요 ,3.286335345030997,0.33203908171645585,1.7427974384336267,0.9486832980505137,50.0,10.0,108.0
109,1.0,0.0009501278400421143,"인간적으로 너무너무너무 재미없음 돈주고 보기가 너무 아가움,, 보지마세요 ",3.897114317029974,0.42251976007494474,0.595307469367981,0.7745966692414834,141.0,102.0,109.0
110,8.0,0.766333281993866,염정아씨 연기가 정말 탁월했어요. 결말은 제 취향 아니지만 시간가는 줄 모르고 봤어요 ,1.0999438818457405,0.2772827386280958,2.073022041055891,0.2273366604543674,44.0,6.0,110.0
111,1.0,0.43121573328971863,집에서 딱 무료로 받아서 보면 대요 ,3.632771364133062,0.25560496745669864,2.5998399557268366,0.38068162329165695,61.0,23.0,111.0
112,1.0,0.22317051887512207,"저렴한 대사, 대상에 대한 혐오를 웃음포인트로 승화 , 혐오스럽다 ",3.522522287410844,0.276396776526422,2.677383201462882,0.5819143739626464,45.0,8.0,112.0
113,1.0,0.3274141550064087,스토리나 구성이 전혀 공감되지 많는 막장 영화네요 ㅉㅉㅉ ,2.48746859276655,0.18053201691853787,0.7161843279997507,0.15733406196654307,55.0,18.0,113.0
114,1.0,0.2462502419948578,제가 원래 후기 게시글 작성 잘 안하는데 이건 너무 해도해도 너무해서 남깁니다. 진짜 OO노잼입니다. ,2.264705033528404,0.2416608109790365,3.4833763678868612,0.07847860936764796,46.0,10.0,114.0
115,1.0,0.008561670780181885,그냥 미친 쓰레기 영화임 ,2.6653842047974385,0.2252017725680884,3.2971628020916666,0.32994407146943744,46.0,10.0,115.0
116,5.0,0.11777603626251221,시시하고 뻔함..지루함..뭘얘기하고 싶은질 모르겠음...그와중에 흐뭇한 결말은 어이긴 없을지경.그나마 박민수씨가 조금 살려줌 ,1.16619037896906,0.2281719802356629,3.901360738277435,0.5642880936468347,72.0,36.0,116.0
117,1.0,0.01405799388885498,재미없었습니다 기분 불쾌해지는 영화 ,3.808621797973645,0.3240875156326836,2.3566965365409853,0.736718403037191,41.0,6.0,117.0
118,1.0,0.5511425137519836,억지 설정의 극치. 영화라는것을 감안해도 이런막장이 어딨나싶더라. 결말은 철학적인 명언으로 마무리. 억지스러운것 투성이인데 이런게 평점 구점이 넘는것보면 영화 보는 수준이 너무 개돼지같다싶기도함.. 내가 수준이 뛰어나다는것은아니지만 이건너무하다싶다 ,4.242640687119285,0.14041001763610078,4.155469000339508,0.0,43.0,8.0,118.0
119,1.0,0.6629895567893982,이서진 연기 왜이렇게 못해요?; 말할때마다 진짜.. 한숨밖에 안나오던데 ㅋ스토리는 말할필요도 없이 더럽고 추해요^^보는 내내 불편해 죽는 줄 알았네요 ㅋ이런게 왜 1위인지도 모르겠넹ㅋㅎ이거 재밌다는건 알바에염??ㅋㅋ ,3.6996621467371855,0.13692975294505735,4.6059958934783936,-0.10540925533894598,47.0,12.0,119.0
120,1.0,0.09109389781951904,제목만 완벽이고 영화는...글쎄 ,3.411312216684005,0.2842354746455666,2.4918889973474587,0.5919333186124061,50.0,15.0,120.0
121,1.0,0.6844335198402405,내가 본 영화 중 완벽한 실패인 영화 ,3.6742346141747673,0.1236689370572996,1.8598529994487762,0.9486832980505139,55.0,20.0,121.0
122,1.0,0.5172445178031921,여친이랑 헤어짐ㅠㅠㅠ ,3.4712514712794147,0.26689343360277695,3.933864111250097,-0.14941115606463348,42.0,8.0,122.0
123,2.0,0.9543094635009766,어느타이밍이 재밋어지는지 기다리다 끝낫다! ,2.4979991993593593,0.21452888135872822,2.082801938056946,-0.05129891760425771,47.0,13.0,123.0
124,2.0,0.09453216195106506,"양념,조미료 완전 많이 넣었는데 없는척 하는 영화. ",2.4028203649817836,0.26346376204895466,2.5893493749593435,0.3665920134852823,40.0,7.0,124.0
126,4.0,0.2012404203414917,기대를너무많이했나아쉽다 ,2.3498798896882946,0.3147340316232299,2.1753240640545304,0.6904428481288177,40.0,7.0,126.0
127,2.0,0.03654441237449646,나참 이게 웃긴가?억지스런 상황 설정과 시나리오..더구나 수습도 못하고 허무한 결말까지..관람 후 나오는 순간에나도 반지를 돌려서 이 망작 안고르고그냥 드라마나 볼껄 하는 마음이 간절하던데.. ,2.9297326385411577,0.33114606234726834,3.325564463933309,0.7589709258986453,37.0,5.0,127.0
128,1.0,0.5103135704994202,저질스러운 웃음 포인트가 있다고해서 재밌는 영화라 부를 순 없다. ,4.409081537009721,0.17047517993136257,3.6573194742202757,0.5773502691896257,38.0,6.0,128.0
129,1.0,0.262177050113678,존나 빻음... 의식 수준 보소 보는 내내 개빡쳤습니다 ,4.242640687119285,0.30310632368914053,2.235687255859375,0.8660254037844387,43.0,11.0,129.0
130,1.0,0.029952675104141235,별로 불편하게 했던영화 ,3.3163630514298172,0.32911724071518916,2.9356508602698645,0.6258074257844048,34.0,3.0,130.0
131,1.0,0.08532434701919556,"여적여 코드, 불륜과 동성애를 웃음거리로 삼는 것, 불륜을 숨기는게 남자들의 의리라고 하는 것. 철학적인 면도 없고 그냥 여러모로 빻은 영화. 기분 불쾌했다. ",3.228535341867299,0.2859357682895673,4.308235738768375,0.2637242233767181,35.0,5.0,131.0
132,1.0,0.03879523277282715,보다가 나왔다 뭐가 이리도 복잡하고 숨기고 감추고 그러는지 너무 씁쓸한 현실에 썩소만 남기다 나온다 ,3.7469987990390385,0.3077535409736866,2.106884741783142,0.7865665062071158,38.0,8.0,132.0
133,1.0,0.9194765090942383,"평점이 왜이렇게 좋은지 이해안가는,, ",3.5355339059327378,0.32316804765933926,2.575666591525078,0.7999999999999999,67.0,37.0,133.0
