,rating,sentiment,review,rating std,sentiment std,mae,spearman,sympathy,unsympathy,count
51,10.0,0.9988002777099609,시간가는줄 모르고 봤어요  연기잘하는 배우들도 많이 나오고 영화자체가 볼거리가 많아요  영화가 유쾌하다가도 중간중간엔 울컥할만한 장면도 나오고 ㅠ.ㅠ  재밌게 봤어요 특히 하정우 존멋 무슨 역을해도 멋있음 믿고보는 하정우 ㅠ.ㅠ 하정우이즈뭔들..♥ ,0.33071891388307384,0.15347657118784516,1.3359001576900482,0.4123930494211612,101.0,11.0,51.0
52,10.0,0.5656661987304688,전지현 너무 예쁘고 하정우 너무너무 멋잇음 ,1.5326547135327406,0.20239519689373564,1.592795324952979,0.5080656976227576,98.0,10.0,52.0
53,10.0,0.5988868474960327,세번봐도 괜찮은영화같아요독립운동 하신 모든분들께 감사하는 마음이 다시 한번 생기네요 매국노들 쓰레기 ,2.7,0.28288077463499356,2.024764692783356,-0.017299976536922734,99.0,15.0,53.0
55,8.0,0.5854709148406982,하정우는 멋졌고 조진웅은 연기가 미쳤고 이정재는 비열한 역할이 정말 잘어울리더라  오달수는 언제나 하드캐리감초ㅋㅋ ,3.5317438023891663,0.2726860406814428,3.692847952246666,0.23810027555690358,89.0,10.0,55.0
56,10.0,0.8366305828094482,하정우 케릭터 4차원이라 살짝 놀람ㅋ나쁜놈인줄 알았더니 겁나 웃기고 겁나 멋짐ㅋ 여자들 난리나겠네 또 ㅡㅡ  이정재는 연기 최고의 경지에 오른듯...휴... 10점 그냥 줄수밖에 없는 영화 ,2.498610725094158,0.27283599281285714,4.104316254456838,0.5913123959890827,89.0,11.0,56.0
57,10.0,0.9387120604515076,시사회에서 봤는데 재밌을거라 예상은 했지만 그보다 더 잼났음! 배우만 화려하면 어쩌나했는데 스토리도 탄탄했고 영화 끝나고나서 이런저런 생각이 많이 들면서 숙연해지고 먹먹해지고 분노도 생기고 반성도 하고.... ,3.3319725113401715,0.3995898320037504,2.834119771208082,0.018712029714127994,95.0,17.0,57.0
58,10.0,0.7932456731796265,아무 생각 없이 볼 수록 얻어가는게 많은 영화 재미는 기본 ,2.8613807855648994,0.2026849082339775,2.9201710373163223,0.6504436355879909,97.0,21.0,58.0
59,9.0,0.9749317169189453,너무 재밌어요!! 기다린보람이 있네요 ,1.0231690964840563,0.2427244195712235,2.2444540187716484,0.17601349835746405,86.0,20.0,59.0
60,10.0,0.6696025133132935,전지현 존예 하정우 짱입니다 ,1.0523488093445659,0.25370372876209946,2.009291719306599,0.4171785292472746,69.0,5.0,60.0
61,10.0,0.6089289784431458,"액션이 엄청 스펙타킇하진 않지만, 감정을 담은 액션씬들이 많아 맘이 울컥함. 단순 오락영화는 아님이 분명함 ",0.7699132677836491,0.20960285072024135,2.0409593999385836,-0.016573309940071737,79.0,16.0,61.0
62,9.0,0.9609933495521545,나름재밌게봤네요..캐스팅이화려하니그것만으로도볼만하네요 ,0.9817533189270075,0.3053398040600678,3.200225733793699,0.4882247214679749,82.0,19.0,62.0
63,8.0,0.8978717923164368,가슴이왠지모르게먹먹해지네요 ,0.4714045207910317,0.12470645265156989,1.163183907667796,0.41403933560541256,72.0,11.0,63.0
65,10.0,0.8867904543876648,진심으로 볼만햇다 올해한국영화중엔 최고아닌가.. ,4.16986271980755,0.22769521619550334,3.494510897568294,0.4422166387140533,66.0,7.0,65.0
66,10.0,0.5753937363624573,"평론가 평점은  이제 없애는 게 어떨지?관람객의 수준이  그들을 앞선지 오래인데,,, ",3.5784850922639815,0.22590730182283186,4.042777528365453,0.2173428228849285,73.0,15.0,66.0
68,10.0,0.8668978214263916,친일파 .그의후손들의 재산몰수해  사회에환원하고싶다 ..  착하게살아온사람들만불쌍하다 .. 영화보고 마음이아팠다 .. ,2.8284271247461903,0.23588667864707613,2.875234213140276,0.13693063937629152,63.0,7.0,68.0
69,10.0,0.38402053713798523,전지현의 미모는 아주 좋아요 ,1.8689717910004837,0.30355056290371274,3.28516827772061,0.23343500585853952,64.0,9.0,69.0
70,10.0,0.9912936091423035,굿. 전지현 잘 이끌고갔음. 하정우캐릭 존멋. 이정재 진짜 나쁜놈처럼 잘꾸밈. 억지로 눈물빼고 이런거 없어서 더 좋고. 그래도 올해 한국영화 중엔 제일 재미있어서 만점 줌ㅋㅋ ,2.184311913210817,0.3309461764959232,2.120259451332377,0.584788677433421,57.0,4.0,70.0
71,10.0,0.30607348680496216,주조연은 물론이고 단역 캐릭터까지도 허투루 소비되지않는 쫀쫀한 연출력에 박수를 보냅니다. ,1.4456800535607954,0.30467477833771967,2.9321028237993065,0.529511424242022,58.0,7.0,71.0
72,10.0,0.5106248259544373,죽인다 전지현은 역시 전지현이다 대한민국 톱스타 아 전지현뿐만 아니라 하정우 오달수 이정재 조진웅 조승우 등등..다 다 ,2.454691468205654,0.2618853243924039,2.5068655950682506,0.4246841974384017,57.0,7.0,72.0
73,9.0,0.722304105758667,별점9점만 남기고 갑니다.. 제가 평가할수 있는 영화가 아니네요.. ,2.6038958192485353,0.2512666150544271,4.1867731511592865,0.32160330755882477,51.0,11.0,73.0
74,10.0,0.9909141063690186,올해본영화중 최고인거같아요하정우한테 사랑에빠진기분 ,1.4142135623730951,0.1047447337628053,0.8160837093989054,0.8660254037844387,53.0,13.0,74.0
75,7.0,0.7870444059371948,"오늘날 대한민국이, 우리가 존재할 수 있는 이유#본격 하정우 입덕영화. 정말 매력적으로 나온다 ",2.446882985344766,0.28735447477049364,2.5093538979761814,0.3362872574462428,50.0,13.0,75.0
77,10.0,0.9840244650840759,진심 오바 하나도 안보태고 올해 본 영화중에 최고였음 ,2.5317510370511287,0.3456995643831947,2.9268976129018345,0.5177201831435473,44.0,9.0,77.0
79,10.0,0.9949448108673096,최고!내 생애 최고의 영화하와이피스톨멋있음 ,3.453822359196965,0.3807855216739068,1.3490363518397013,0.6876388382455352,48.0,13.0,79.0
80,9.0,0.8753953576087952,중학생 딸과 함께 보았는데 적절한 역사적 사실을 잘 버무려놓아 재미있었습니다..배우들 넘 멋지고 특히 하정우씨 새롭게 보였어요..후반부 스토리가 좀 뻔한 느낌은 있었지만 간간히 유머 요소로 무게감도 적절하고 무튼 재미있었습니다. ,1.3552618543578767,0.38134719057817273,2.0810882449150085,0.7671932182792478,40.0,6.0,80.0
81,10.0,0.3851114511489868,시사로 봤는데 대박! 시간가는줄몰랐음. 조조로 엄마랑 또 보기로함 ,1.6216216216216213,0.22957232157266574,2.5845486328408525,0.015609763526361566,56.0,22.0,81.0
82,10.0,0.9898509383201599,"배우, 감독만으로도 기대되는데, 독립군의 이야기라니. 잘 표현해주엇으면! 기대됨 ",0.5666095422467236,0.26741438637234727,3.423623062413314,-0.05057456910884818,58.0,24.0,82.0
83,9.0,0.7584996819496155,총기액션이폭발한다! ,3.6719972785720896,0.2777189215620633,3.847928907516742,0.35942800105718503,62.0,28.0,83.0
84,7.0,0.5568968653678894,박평식 평점은 6점에서  5점으로 왜 내렸을까.. 이제 눈치도 보는가.. ,1.3946792876861283,0.2772219066062894,3.2913194122137845,0.44786816107032335,46.0,13.0,84.0
85,10.0,0.6861653327941895,염석진이 밀정이면 죽여라. 16년 전 임무 지금 수행합니다. ,2.414021540914662,0.2894636144105938,2.20515755712986,0.32464732409253705,33.0,1.0,85.0
86,10.0,0.5585071444511414,배우 소개로 전지현 이정재 하정우 이 세명 나올때부터 난 이 영화에 압도 되었던 것 같았다 ,3.2910522528133646,0.29367949303986784,3.433078241975684,0.36560566473805456,37.0,5.0,86.0
87,9.0,0.9865309000015259,재미있음 먹먹하기도 하고 ㅠㅠ...여운이 남네 전지현은 역시나 예쁘다!ㅋ ,3.040542379113252,0.3613530177929104,2.436883883816855,0.43777174953117176,39.0,7.0,87.0
88,9.0,0.41655799746513367,전지현씨 멋지게 나오네요 ,0.4714045207910317,0.2996501394764282,4.259446461995442,-0.8660254037844387,31.0,2.0,88.0
89,9.0,0.9354438781738281,천만 찍겠네  재밌음 ㄹㅇ ,2.1615323782497966,0.28454298720989535,4.276880643765131,0.5290702323341522,35.0,6.0,89.0
90,10.0,0.9936414957046509,전지현 멋있어요 ㅠㅠ영화도 정말 재밌고 몇번이나 다시봤어요 ,3.5377331097124265,0.3790733785491069,2.581297993659973,0.3803974615025368,29.0,1.0,90.0
92,10.0,0.9626082181930542,일제강점기의 우리민족의 아픔과 슬픔을 다시한번 생각하게하는 영화 ,0.4714045207910317,0.14355172730966367,1.2535827159881592,0.8660254037844387,26.0,0.0,92.0
93,10.0,0.13225746154785156,최동훈감독의  인터뷰때문에 테라 당하겠네.이런영화는 천만 넘어야한다.홧팅.하정우짱짱 ,3.9799497484264803,0.3643928242173649,3.6024941126505534,0.5014858873767987,39.0,13.0,93.0
94,9.0,0.9997515678405762,모르고 보면 정말 재밌게 보실겁니다. 전지현 너무 이쁘네요...하정우도 매력있고 이정재 연기좋고 재밌었어요 ,1.617802197617893,0.39308087150901233,2.4475293689303927,0.6497862896539309,32.0,7.0,94.0
95,10.0,0.9971895217895508,시간 가는줄 모르고 봤습니다전지현씨 연기 넘 잘 하고멋있었네요^^영화의 주인공들처럼 그시절 그분들 때문에지금 우리가 있다는 것에 감사 드립니다 ,1.4966629547095764,0.028311229363362177,2.343553400039673,0.35909242322980395,36.0,11.0,95.0
96,10.0,0.9395616054534912,전지현 이언니 세상 혼자사네요... 존예전지현 하정우 이정재 조진웅 오달수... 말이 필요없습니다 엔딩크레딧 올라갈때까지 먹먹하니 멍해지는 영화. 대한독립만세.. ,2.0474060309514965,0.307783796591135,3.077418938279152,0.39748102018980186,31.0,7.0,96.0
97,10.0,0.5795637965202332,오랜만에 제대로 된 영화!를 만났습니다! 그리고 친일파 이놈들 끝까지 쫓아가서 죄값을 물어야하죠! 보고나서도 피가 끓는 이 감정 어쩔겨... ,2.377470686234706,0.2520863634057985,3.53332289824119,0.20945467278545482,36.0,12.0,97.0
98,10.0,0.9510164260864258,개봉일에 봤네요.두시간 내내 심장 콩닥콩닥.잘 만들었어요.친일파가 아직도 판치는 세상에 다시한번더 생각케 하는 영화입니다.강추 ,2.073412592930134,0.32670700091450594,3.022758503754934,0.38105925939880864,28.0,5.0,98.0
99,10.0,0.9766644239425659,긴 러닝타임이 지루하지 않게 흘러간 좋은 한국 영화입니다! ,0.7608384660805235,0.2255241696891687,2.126627789603339,0.04593908567237686,31.0,8.0,99.0
100,10.0,0.8256556987762451,최동훈 영화중 암살이 최고라고 생각한다. 후반부가 지루하네 어쩌네 하정우가 별로네 이런저런 평을 보았지만 전혀 지루하지 않았음.전지현은 역대 최고의 연기를 펼쳤고 하정우는 그저 멋지다!!! 오늘은 친구랑 보고 주말에 남편이랑 또 본다 ,3.665719574653795,0.2514171928048011,5.020827643573284,-0.3582705030528656,32.0,9.0,100.0
101,10.0,0.9354438781738281,시사회 다녀왔는데 재밌음 ,0.3499271061118826,0.2542584734968795,1.8662746804101127,0.6123724356957946,33.0,10.0,101.0
102,10.0,0.9931803941726685,시사회 보고 왔는데 정말 재미 있습니다. 강력 추천! ,4.409081537009721,0.41218851351461094,0.7983537316322327,0.8660254037844386,41.0,18.0,102.0
103,8.0,0.751322865486145,다들 연기가 좋아서 영화가 길어도 몰입해서 봤네요 ,1.2133516482134197,0.19257441916443876,4.755498548348744,-0.4320493798938574,23.0,1.0,103.0
105,9.0,0.9838094711303711,친일파새리들ㅡㅡ재밌게 잘봤습니다. 하정우최고ㅠ ,1.9773017529507786,0.25117481625239313,2.4148948589960733,0.23036767750092382,29.0,7.0,105.0
106,10.0,0.9940290451049805,감동적이고 오랜여운이 남을 영화다. 전지현 하정우 이정재와 그외 모든 배우들의 명품연기가 잘 어우러졌다 ,3.0919249667480613,0.28649835424548914,3.1587172746658325,0.27799851904915146,30.0,8.0,106.0
107,10.0,0.9984989166259766,최고!! 최고!!! 진짜 한국영화중에 제일 재밌었음 ,0.195129820179296,0.243210797065812,2.8007935062379037,-0.04358243107314876,30.0,8.0,107.0
108,10.0,0.9733057022094727,말이필요없네 하정우 너무 좋다 ,0.4714045207910317,0.02424258244959578,0.25971802075703937,0.8660254037844387,25.0,4.0,108.0
109,10.0,0.38644206523895264,"하정우에 의한 , 하정우를 위한 , 하와이 피스톨을 위한 ",1.7920401437655797,0.2743760305555828,4.275645272528871,-0.01544691921745243,28.0,7.0,109.0
110,10.0,0.20727822184562683,개잼! 2시간 반동안 지루할틈 없었음 ,1.2806248474865698,0.2923689608935397,4.052441644668579,-0.22489969497999554,29.0,8.0,110.0
111,10.0,0.5766583681106567,친일파도 다양한 친일파가 있었고독립운동을 하셨던 분들도 여러방면에서 노력하셨다.감사합니다. 정말 정말 감사합니다. ,2.078724067787738,0.28506690553415914,3.582156679034233,0.3909821871013634,34.0,13.0,111.0
112,7.0,0.6147903203964233,드라마틱하게 연출되는 장면들이 보기 좋았습니다 ,1.479019945774904,0.14480875728266196,2.8263012170791626,-1.0,21.0,1.0,112.0
113,10.0,0.642397940158844,역시 전지현 하정우 믿고보는영화 ,0.48989794855663565,0.1254808302013251,1.5053348541259766,-0.5773502691896257,23.0,3.0,113.0
114,10.0,0.42071104049682617,영화는 머리로 보는게 아니고 가슴으로 보는겁니다. 머리로 볼꺼면 수학문제를 풀지 영화를 왜 봅니까 ,2.4857365848702795,0.2733282791588774,3.404329146657671,0.24845835258780247,24.0,4.0,114.0
115,10.0,0.7913551330566406,"우리가 한글이라는 우수한 글자와  한국어, 그리고 이렇게 자유로운 삶은 살수잇게해준사람들을 기리며 이영화를 보고 쟁쟁한 배우들 덕분에 집중이 잘되어 10점 받아 마땅하며 하정우 이제 천만배우 해주자.... ",1.083205120618128,0.22046973037013864,3.1314091245333353,0.060368161052036885,25.0,5.0,115.0
116,10.0,0.9994086027145386,올해 최고의 영화 하정우 정말멋있음 전지현 너무 연기잘하고 모든배우가 연기력쩜 다시또보고싶네요 ,4.409081537009721,0.29415618554360684,1.7471181988716125,0.8660254037844386,26.0,6.0,116.0
117,10.0,0.6640738248825073,모든 배우들의 완벽한 연기에 한번 놀라고 하정우가 생각했던것보다 훨씬 더 잘생겼다는거에 한번 더 놀랐습니다.... ,3.6,0.3129025653956323,2.017463040351868,0.7071067811865475,26.0,6.0,117.0
118,10.0,0.13218647241592407,이용철 평론가는 뭐가그리 띠꺼우신지.. ,3.3942762278740823,0.3149736515614188,2.8311685447953803,0.574132794662704,36.0,16.0,118.0
120,9.0,0.24951723217964172,전지현....멋지다....올해영화중에서는 제일 볼만했습니다. 나 알바아님. 요즘 한국영화 외국영화 너나할것없이 다 표값아까웠는데 적어도 표값 아깝지는 않아요!! ,3.783826201111991,0.317318942876592,2.7412578965488232,0.6135264728974624,21.0,3.0,120.0
121,9.0,0.9910222291946411,흥행에 전지현님이 꼭 필요하긴 하네요^^잘봤습니다.역사를 다룬영화지만 무겁지않구 과하지 않은 오락영화네요 재밌습니다.대박나세요~ ,2.4416369961258533,0.306418473718957,2.9622037918479354,0.3480058312845614,21.0,3.0,121.0
123,10.0,0.2989555597305298,독립운동가들의 영화 많이 만들어주세요 ,2.8284271247461903,0.26037347449128007,3.857459055052863,0.4107919181288746,17.0,0.0,123.0
124,10.0,0.8223598003387451,다시봐도 너무 잼있다 정말 친일파후손이 적어도 정권은 잡지 못하게 하자 제발 ,3.432946834272583,0.35627820987256703,1.426768113266338,0.7833494518006403,18.0,1.0,124.0
125,7.0,0.2772832214832306,즐거운 영화관람시간이었습니다. ,2.0548046676563256,0.14953635500409185,2.533309539159139,0.5,20.0,3.0,125.0
126,10.0,0.22952240705490112,쩔잼.... 연평해전보다 ...오백배 낫다 ,2.912937881347921,0.2606194911184207,3.6040746798882117,0.5803397032948898,21.0,4.0,126.0
127,10.0,0.3066275119781494,이정재 클라스.. 전지현 클라스.. 하정우 클라스.. 오달수 머리... ,3.6,0.21611186915993247,4.050717282295227,0.7071067811865475,21.0,4.0,127.0
128,10.0,0.8536797761917114,기대안하고봤는데 시간가는줄 모르고 봤다 ,3.5376253192513594,0.29611585104034643,3.442462663580395,0.5615688869875921,21.0,4.0,128.0
130,10.0,0.942475438117981,재밌엉요ㅠㅠㅠ 한번 더볼고에요ㅠㅠ ,2.7214900816396175,0.2767087392370595,2.3893863667141306,0.3293980361843043,23.0,6.0,130.0
131,10.0,0.9966666102409363,"시사회에서 보고 왔습니다. 드라마를 담은 액션과, 그들의 마음이 감동적이었어요. ",1.011592613610938,0.2033546296094304,2.065176248550415,0.13198213444525903,23.0,6.0,131.0
132,9.0,0.833464503288269,친일파는 한놈도 남기지 말고 전부 죽여야하는데 친일파들이 지도층에 있으니 하... ,2.912689477164566,0.28162903437201564,4.014105023108711,0.2998204951148215,16.0,0.0,132.0
133,10.0,0.005600273609161377,시간내서 꼭 보세요.  절대 돈아까운 영화 아닙니다. ,4.453844933748542,0.36430126823760084,3.2802226884024486,0.28867513459481287,21.0,5.0,133.0
134,10.0,0.6729395985603333,믿고 봐야할 이유가 많아서 엄청나게 기대중. ,2.6551836094703507,0.16209646522101454,3.489907956123352,-0.1565900178643122,21.0,5.0,134.0
136,10.0,0.9662901759147644,김구의 말이 이해가 된다. 나에게 총알이 한 발 있다면 왜놈이 아니라 밀정을 죽이는데 사용하고 싶다는... 그리고 2명 죽이는데 독립에 도움이 되겠냐는 물음에 끝까지 싸우고 있노라고 알려줘야한다는 안옥균의 말도 마음을 울린다... ,3.2924514706204144,0.3773876622084124,2.3064455344126773,0.8292201912958782,17.0,2.0,136.0
137,10.0,0.9757832288742065,솔직히 밀정보다 세배정도는 재밌다 ,2.9889525638777767,0.34563214911901563,3.4860179994417275,0.47533984166951526,17.0,2.0,137.0
138,10.0,0.4083024263381958,"정말 볼만한 영화가 탄생했다. 돈 내고 즐길만한 상업적 가치와 더불어,  애국심에 대한 강요 없이 우리가 잊지 말아야 할 것을 짚어낸다. 이 시대의 고전이라 불릴만 하다. ",1.7065234314893605,0.26902472109752695,4.564053223530451,0.08858470823424743,18.0,3.0,138.0
139,9.0,0.9989510774612427,내가 좋아하는 하정우 너무 멋지고 이정재도 연키 잘하고 재미있게 봤습니다 ,1.0830560376189393,0.27602702592391615,1.7053914701237398,0.4785857680419122,19.0,4.0,139.0
140,9.0,0.921754002571106,진짜재밌음... 전지현짱이쁘구 멋지구.. 하정우ㅜㅜ ,2.6627053911388696,0.27928013958418163,0.6216555714607239,0.26967994498529685,22.0,7.0,140.0
